  0.0000e+00   0.0000e+00
  1.0000e+00   3.6644e+01
  2.0000e+00   7.8002e+01
  3.0000e+00   8.8846e+01
  4.0000e+00   8.3066e+01
  5.0000e+00   1.1330e+02
  6.0000e+00   8.5657e+01
  7.0000e+00   1.1403e+02
  8.0000e+00   9.7865e+01
  9.0000e+00   8.8492e+01
  1.0000e+01   8.2384e+01
  1.1000e+01   9.5984e+01
  1.2000e+01   9.8899e+01
  1.3000e+01   1.1625e+02
  1.4000e+01   1.3602e+02
  1.5000e+01   1.7374e+02
